,Average score,Additional score,Optimization score,At least one,Length of correlation,Lambda,N
2019,0.0,0.0,1.0,0,0.5,10,1
2020,0.0,0.0,1.0,0,0.5,10,10
2021,0.0,0.0,1.0,0,0.5,10,10
2022,0.1,0.1,1.0,1,0.5,10,10
2023,0.0,0.0,1.0,0,0.5,10,10
2024,0.1,0.1,0.8,1,0.5,10,10
2025,0.1,0.1,1.0,1,0.5,10,10
2026,0.1,0.1,1.0,1,0.5,10,10
2027,0.0,0.0,1.0,0,0.5,10,10
2028,0.0,0.0,1.0,0,0.5,10,10
2029,0.2,0.2,1.0,1,0.5,10,10
2030,0.07,0.07,0.98,1,0.5,10,100
2031,0.03,0.03,0.99,1,0.5,10,100
2032,0.03,0.03,0.98,1,0.5,10,100
2033,0.04,0.04,0.97,1,0.5,10,100
2034,0.05,0.05,0.98,1,0.5,10,100
2035,0.06,0.06,1.0,1,0.5,10,100
2036,0.06,0.06,0.96,1,0.5,10,100
2037,0.11,0.11,0.99,1,0.5,10,100
2038,0.04,0.04,0.99,1,0.5,10,100
2039,0.07,0.08,0.98,1,0.5,10,100
2040,0.0,0.0,1.0,0,0.5,100,1
2041,0.0,0.0,1.0,0,0.5,100,1
2042,0.0,0.0,1.0,0,0.5,100,1
2043,0.0,0.0,1.0,0,0.5,100,1
2044,0.0,0.0,1.0,0,0.5,100,1
2045,0.0,0.0,1.0,0,0.5,100,1
2046,0.0,0.0,1.0,0,0.5,100,1
2047,0.0,0.0,1.0,0,0.5,100,1
2048,0.0,0.0,1.0,0,0.5,100,1
2049,0.0,0.0,1.0,0,0.5,100,1
2050,0.0,0.0,1.0,0,0.5,100,10
2051,0.1,0.1,1.0,1,0.5,100,10
2052,0.0,0.0,1.0,0,0.5,100,10
2053,0.0,0.0,1.0,0,0.5,100,10
2054,0.0,0.0,0.8,0,0.5,100,10
2055,0.0,0.0,1.0,0,0.5,100,10
2056,0.0,0.0,1.0,0,0.5,100,10
2057,0.0,0.0,0.9,0,0.5,100,10
2058,0.0,0.0,1.0,0,0.5,100,10
2059,0.1,0.1,1.0,1,0.5,100,10
2060,0.09,0.09,0.92,1,0.5,100,100
2061,0.03,0.03,0.89,1,0.5,100,100
2062,0.04,0.04,0.91,1,0.5,100,100
2063,0.06,0.06,0.93,1,0.5,100,100
2064,0.07,0.08,0.95,1,0.5,100,100
2065,0.05,0.05,0.93,1,0.5,100,100
2066,0.09,0.09,0.95,1,0.5,100,100
2067,0.08,0.08,0.93,1,0.5,100,100
2068,0.06,0.06,0.9,1,0.5,100,100
2069,0.1,0.1,0.91,1,0.5,100,100
2070,0.0,0.0,1.0,0,0.5,1000,1
2071,0.0,0.0,1.0,0,0.5,1000,1
2072,0.0,0.0,1.0,0,0.5,1000,1
2073,0.0,0.0,1.0,0,0.5,1000,1
2074,0.0,0.0,1.0,0,0.5,1000,1
2075,0.0,0.0,1.0,0,0.5,1000,1
2076,0.0,0.0,1.0,0,0.5,1000,1
2077,0.0,0.0,1.0,0,0.5,1000,1
2078,0.0,0.0,1.0,0,0.5,1000,1
2079,0.0,0.0,1.0,0,0.5,1000,1
2080,0.0,0.0,0.9,0,0.5,1000,10
2081,0.1,0.2,0.9,1,0.5,1000,10
2082,0.1,0.1,0.9,1,0.5,1000,10
2083,0.1,0.1,1.0,1,0.5,1000,10
2084,0.2,0.2,0.9,1,0.5,1000,10
2085,0.1,0.1,0.9,1,0.5,1000,10
2086,0.2,0.2,0.9,1,0.5,1000,10
2087,0.2,0.2,1.0,1,0.5,1000,10
2088,0.0,0.0,1.0,0,0.5,1000,10
2089,0.1,0.1,1.0,1,0.5,1000,10
2090,0.05,0.05,0.91,1,0.5,1000,100
2091,0.09,0.1,0.92,1,0.5,1000,100
2092,0.08,0.08,0.97,1,0.5,1000,100
2093,0.06,0.06,0.97,1,0.5,1000,100
2094,0.1,0.1,0.96,1,0.5,1000,100
2095,0.07,0.08,0.91,1,0.5,1000,100
2096,0.06,0.06,0.95,1,0.5,1000,100
2097,0.08,0.08,0.92,1,0.5,1000,100
2098,0.06,0.06,0.93,1,0.5,1000,100
2099,0.06,0.07,0.96,1,0.5,1000,100
2100,0.0,0.0,1.0,0,0.5,0,1
2101,0.0,0.0,1.0,0,0.5,0,1
2102,0.0,0.0,1.0,0,0.5,0,1
2103,0.0,0.0,1.0,0,0.5,0,1
2104,0.0,0.0,1.0,0,0.5,0,1
2105,0.0,0.0,1.0,0,0.5,0,1
2106,0.0,0.0,1.0,0,0.5,0,1
2107,0.0,0.0,1.0,0,0.5,0,1
2108,0.0,0.0,1.0,0,0.5,0,1
2109,0.0,0.0,1.0,0,0.5,0,1
2110,0.0,0.0,1.0,0,0.5,0,10
2111,0.1,0.1,1.0,1,0.5,0,10
2112,0.0,0.0,1.0,0,0.5,0,10
2113,0.0,0.0,1.0,0,0.5,0,10
2114,0.0,0.0,1.0,0,0.5,0,10
2115,0.1,0.1,1.0,1,0.5,0,10
2116,0.0,0.0,1.0,0,0.5,0,10
2117,0.0,0.0,1.0,0,0.5,0,10
2118,0.0,0.0,1.0,0,0.5,0,10
2119,0.0,0.0,1.0,0,0.5,0,10
2120,0.02,0.02,1.0,1,0.5,0,100
2121,0.03,0.03,1.0,1,0.5,0,100
2122,0.04,0.04,1.0,1,0.5,0,100
2123,0.02,0.02,1.0,1,0.5,0,100
2124,0.02,0.02,1.0,1,0.5,0,100
2125,0.02,0.02,1.0,1,0.5,0,100
2126,0.02,0.02,1.0,1,0.5,0,100
2127,0.06,0.06,1.0,1,0.5,0,100
2128,0.03,0.03,1.0,1,0.5,0,100
2129,0.04,0.04,1.0,1,0.5,0,100
2130,0.0,0.0,1.0,0,0.5,1,1
2131,0.0,0.0,1.0,0,0.5,1,1
2132,0.0,0.0,1.0,0,0.5,1,1
2133,0.0,0.0,1.0,0,0.5,1,1
2134,0.0,0.0,1.0,0,0.5,1,1
2135,0.0,0.0,1.0,0,0.5,1,1
2136,0.0,0.0,1.0,0,0.5,1,1
2137,0.0,0.0,1.0,0,0.5,1,1
2138,0.0,0.0,1.0,0,0.5,1,1
2139,0.0,0.0,1.0,0,0.5,1,1
2140,0.1,0.1,1.0,1,0.5,1,10
2141,0.0,0.0,1.0,0,0.5,1,10
2142,0.1,0.1,1.0,1,0.5,1,10
2143,0.1,0.1,1.0,1,0.5,1,10
2144,0.1,0.1,1.0,1,0.5,1,10
2145,0.2,0.2,1.0,1,0.5,1,10
2146,0.0,0.0,1.0,0,0.5,1,10
2147,0.0,0.0,1.0,0,0.5,1,10
2148,0.0,0.0,1.0,0,0.5,1,10
2149,0.0,0.0,1.0,0,0.5,1,10
2150,0.03,0.04,0.99,1,0.5,1,100
2151,0.09,0.09,1.0,1,0.5,1,100
2152,0.11,0.11,0.99,1,0.5,1,100
2153,0.07,0.07,1.0,1,0.5,1,100
2154,0.08,0.08,0.99,1,0.5,1,100
2155,0.09,0.09,0.99,1,0.5,1,100
2156,0.06,0.06,0.97,1,0.5,1,100
2157,0.11,0.11,1.0,1,0.5,1,100
2158,0.08,0.08,1.0,1,0.5,1,100
2159,0.13,0.13,1.0,1,0.5,1,100
2160,0.0,0.0,1.0,0,0.5,10,1
2161,0.0,0.0,1.0,0,0.5,10,1
2162,0.0,0.0,1.0,0,0.5,10,1
2163,0.0,0.0,1.0,0,0.5,10,1
2164,0.0,0.0,1.0,0,0.5,10,1
2165,0.0,0.0,1.0,0,0.5,10,1
2166,0.0,0.0,1.0,0,0.5,10,1
2167,0.0,0.0,1.0,0,0.5,10,1
2168,1.0,1.0,1.0,1,0.5,10,1
2169,0.0,0.0,1.0,0,0.5,10,1
2170,0.0,0.0,1.0,0,0.5,10,10
2171,0.0,0.0,1.0,0,0.5,10,10
2172,0.1,0.1,1.0,1,0.5,10,10
2173,0.0,0.0,1.0,0,0.5,10,10
2174,0.0,0.0,1.0,0,0.5,10,10
2175,0.1,0.1,1.0,1,0.5,10,10
2176,0.1,0.1,1.0,1,0.5,10,10
2177,0.2,0.2,0.9,1,0.5,10,10
2178,0.0,0.0,1.0,0,0.5,10,10
2179,0.1,0.1,1.0,1,0.5,10,10
2180,0.07,0.07,0.97,1,0.5,10,100
2181,0.08,0.08,0.99,1,0.5,10,100
2182,0.04,0.04,0.99,1,0.5,10,100
2183,0.08,0.08,0.99,1,0.5,10,100
2184,0.09,0.09,0.98,1,0.5,10,100
2185,0.13,0.14,0.97,1,0.5,10,100
2186,0.05,0.05,0.95,1,0.5,10,100
2187,0.04,0.04,1.0,1,0.5,10,100
2188,0.04,0.04,0.98,1,0.5,10,100
2189,0.06,0.07,0.99,1,0.5,10,100
2190,0.0,0.0,1.0,0,0.5,100,1
2191,0.0,0.0,1.0,0,0.5,100,1
2192,0.0,0.0,1.0,0,0.5,100,1
2193,0.0,0.0,1.0,0,0.5,100,1
2194,0.0,0.0,1.0,0,0.5,100,1
2195,0.0,0.0,1.0,0,0.5,100,1
2196,0.0,0.0,1.0,0,0.5,100,1
2197,0.0,0.0,1.0,0,0.5,100,1
2198,0.0,0.0,1.0,0,0.5,100,1
2199,0.0,0.0,1.0,0,0.5,100,1
2200,0.1,0.1,1.0,1,0.5,100,10
2201,0.0,0.0,0.8,0,0.5,100,10
2202,0.1,0.1,0.8,1,0.5,100,10
2203,0.1,0.1,1.0,1,0.5,100,10
2204,0.2,0.2,0.8,1,0.5,100,10
2205,0.1,0.1,0.9,1,0.5,100,10
2206,0.0,0.0,1.0,0,0.5,100,10
2207,0.3,0.3,0.9,1,0.5,100,10
2208,0.0,0.0,0.9,0,0.5,100,10
2209,0.2,0.2,1.0,1,0.5,100,10
2210,0.08,0.09,0.91,1,0.5,100,100
2211,0.07,0.07,0.95,1,0.5,100,100
2212,0.1,0.1,0.94,1,0.5,100,100
2213,0.05,0.05,0.99,1,0.5,100,100
2214,0.07,0.07,0.93,1,0.5,100,100
2215,0.08,0.08,0.95,1,0.5,100,100
2216,0.03,0.03,0.92,1,0.5,100,100
2217,0.07,0.08,0.94,1,0.5,100,100
2218,0.09,0.1,0.9,1,0.5,100,100
2219,0.08,0.08,0.94,1,0.5,100,100
2220,0.0,0.0,1.0,0,0.5,1000,1
2221,0.0,0.0,1.0,0,0.5,1000,1
2222,0.0,0.0,1.0,0,0.5,1000,1
2223,0.0,0.0,1.0,0,0.5,1000,1
2224,0.0,0.0,0.0,0,0.5,1000,1
2225,0.0,0.0,0.0,0,0.5,1000,1
2226,0.0,0.0,1.0,0,0.5,1000,1
2227,0.0,0.0,1.0,0,0.5,1000,1
2228,0.0,0.0,1.0,0,0.5,1000,1
2229,0.0,0.0,1.0,0,0.5,1000,1
2230,0.1,0.1,0.9,1,0.5,1000,10
2231,0.1,0.1,0.9,1,0.5,1000,10
2232,0.0,0.0,1.0,0,0.5,1000,10
2233,0.1,0.1,1.0,1,0.5,1000,10
2234,0.0,0.0,0.9,0,0.5,1000,10
2235,0.1,0.1,0.8,1,0.5,1000,10
2236,0.0,0.1,0.9,0,0.5,1000,10
2237,0.0,0.0,0.9,0,0.5,1000,10
2238,0.0,0.0,0.8,0,0.5,1000,10
2239,0.2,0.2,1.0,1,0.5,1000,10
2240,0.05,0.06,0.94,1,0.5,1000,100
2241,0.08,0.08,0.95,1,0.5,1000,100
2242,0.07,0.07,0.92,1,0.5,1000,100
2243,0.06,0.06,0.93,1,0.5,1000,100
2244,0.08,0.09,0.88,1,0.5,1000,100
2245,0.06,0.07,0.95,1,0.5,1000,100
2246,0.09,0.09,0.95,1,0.5,1000,100
2247,0.04,0.04,0.9,1,0.5,1000,100
2248,0.07,0.07,0.93,1,0.5,1000,100
2249,0.02,0.02,0.9,1,0.5,1000,100
2250,0.0,0.0,1.0,0,0.5,0,1
2251,0.0,0.0,1.0,0,0.5,0,1
2252,0.0,0.0,1.0,0,0.5,0,1
2253,0.0,0.0,1.0,0,0.5,0,1
2254,0.0,0.0,1.0,0,0.5,0,1
2255,0.0,0.0,1.0,0,0.5,0,1
2256,0.0,0.0,1.0,0,0.5,0,1
2257,0.0,0.0,1.0,0,0.5,0,1
2258,0.0,0.0,1.0,0,0.5,0,1
2259,0.0,0.0,1.0,0,0.5,0,1
2260,0.0,0.0,1.0,0,0.5,0,10
2261,0.0,0.0,1.0,0,0.5,0,10
2262,0.0,0.0,1.0,0,0.5,0,10
2263,0.0,0.0,1.0,0,0.5,0,10
2264,0.0,0.0,1.0,0,0.5,0,10
2265,0.0,0.0,1.0,0,0.5,0,10
2266,0.0,0.0,1.0,0,0.5,0,10
2267,0.0,0.0,1.0,0,0.5,0,10
2268,0.0,0.0,1.0,0,0.5,0,10
2269,0.0,0.0,1.0,0,0.5,0,10
2270,0.0,0.0,1.0,0,0.5,0,100
2271,0.01,0.01,1.0,1,0.5,0,100
2272,0.0,0.0,1.0,0,0.5,0,100
2273,0.02,0.02,1.0,1,0.5,0,100
2274,0.0,0.0,1.0,0,0.5,0,100
2275,0.0,0.0,1.0,0,0.5,0,100
2276,0.0,0.0,1.0,0,0.5,0,100
2277,0.0,0.0,1.0,0,0.5,0,100
2278,0.01,0.01,1.0,1,0.5,0,100
2279,0.01,0.01,1.0,1,0.5,0,100
2280,0.0,0.0,1.0,0,0.5,1,1
2281,0.0,0.0,1.0,0,0.5,1,1
2282,0.0,0.0,1.0,0,0.5,1,1
2283,0.0,0.0,1.0,0,0.5,1,1
2284,0.0,0.0,1.0,0,0.5,1,1
2285,0.0,0.0,1.0,0,0.5,1,1
2286,0.0,0.0,1.0,0,0.5,1,1
2287,0.0,0.0,1.0,0,0.5,1,1
2288,0.0,0.0,1.0,0,0.5,1,1
2289,0.0,0.0,1.0,0,0.5,1,1
2290,0.1,0.1,1.0,1,0.5,1,10
2291,0.1,0.1,1.0,1,0.5,1,10
2292,0.0,0.0,1.0,0,0.5,1,10
2293,0.0,0.0,1.0,0,0.5,1,10
2294,0.0,0.0,1.0,0,0.5,1,10
2295,0.0,0.0,1.0,0,0.5,1,10
2296,0.0,0.0,1.0,0,0.5,1,10
2297,0.0,0.0,1.0,0,0.5,1,10
2298,0.0,0.0,1.0,0,0.5,1,10
2299,0.0,0.0,1.0,0,0.5,1,10
2300,0.01,0.01,0.99,1,0.5,1,100
2301,0.0,0.0,1.0,0,0.5,1,100
2302,0.02,0.02,0.98,1,0.5,1,100
2303,0.0,0.0,1.0,0,0.5,1,100
2304,0.0,0.0,1.0,0,0.5,1,100
2305,0.0,0.0,1.0,0,0.5,1,100
2306,0.01,0.01,0.99,1,0.5,1,100
2307,0.01,0.01,1.0,1,0.5,1,100
2308,0.03,0.03,0.99,1,0.5,1,100
2309,0.0,0.0,1.0,0,0.5,1,100
2310,0.0,0.0,1.0,0,0.5,10,1
2311,0.0,0.0,1.0,0,0.5,10,1
2312,0.0,0.0,1.0,0,0.5,10,1
2313,0.0,0.0,1.0,0,0.5,10,1
2314,0.0,0.0,0.0,0,0.5,10,1
2315,0.0,0.0,1.0,0,0.5,10,1
2316,0.0,0.0,1.0,0,0.5,10,1
2317,0.0,0.0,1.0,0,0.5,10,1
2318,0.0,0.0,1.0,0,0.5,10,1
2319,0.0,0.0,1.0,0,0.5,10,1
2320,0.0,0.0,0.9,0,0.5,10,10
2321,0.0,0.0,1.0,0,0.5,10,10
2322,0.0,0.0,1.0,0,0.5,10,10
2323,0.0,0.0,1.0,0,0.5,10,10
2324,0.0,0.1,0.9,0,0.5,10,10
2325,0.0,0.1,0.9,0,0.5,10,10
2326,0.0,0.0,1.0,0,0.5,10,10
2327,0.0,0.0,1.0,0,0.5,10,10
2328,0.0,0.0,1.0,0,0.5,10,10
2329,0.0,0.0,1.0,0,0.5,10,10
2330,0.0,0.0,0.99,0,0.5,10,100
2331,0.01,0.01,1.0,1,0.5,10,100
2332,0.01,0.01,0.96,1,0.5,10,100
2333,0.02,0.02,0.98,1,0.5,10,100
2334,0.0,0.0,0.99,0,0.5,10,100
2335,0.0,0.0,0.98,0,0.5,10,100
2336,0.02,0.02,0.97,1,0.5,10,100
2337,0.0,0.0,1.0,0,0.5,10,100
2338,0.01,0.01,0.99,1,0.5,10,100
2339,0.01,0.01,0.99,1,0.5,10,100
2340,0.0,0.0,1.0,0,0.5,100,1
2341,1.0,1.0,1.0,1,0.5,100,1
2342,0.0,0.0,0.0,0,0.5,100,1
2343,0.0,0.0,1.0,0,0.5,100,1
2344,0.0,0.0,1.0,0,0.5,100,1
2345,0.0,0.0,1.0,0,0.5,100,1
2346,0.0,0.0,1.0,0,0.5,100,1
2347,0.0,0.0,1.0,0,0.5,100,1
2348,0.0,0.0,1.0,0,0.5,100,1
2349,0.0,0.0,1.0,0,0.5,100,1
2350,0.0,0.0,1.0,0,0.5,100,10
2351,0.0,0.0,1.0,0,0.5,100,10
2352,0.0,0.0,1.0,0,0.5,100,10
2353,0.0,0.0,0.9,0,0.5,100,10
2354,0.0,0.0,0.8,0,0.5,100,10
2355,0.0,0.0,0.9,0,0.5,100,10
2356,0.0,0.0,1.0,0,0.5,100,10
2357,0.0,0.0,1.0,0,0.5,100,10
2358,0.0,0.0,1.0,0,0.5,100,10
2359,0.0,0.0,0.9,0,0.5,100,10
2360,0.0,0.0,0.96,0,0.5,100,100
2361,0.0,0.0,0.95,0,0.5,100,100
2362,0.0,0.0,0.93,0,0.5,100,100
2363,0.01,0.01,0.92,1,0.5,100,100
2364,0.01,0.01,0.94,1,0.5,100,100
2365,0.01,0.01,0.93,1,0.5,100,100
2366,0.0,0.01,0.88,0,0.5,100,100
2367,0.01,0.01,0.89,1,0.5,100,100
2368,0.01,0.01,0.91,1,0.5,100,100
2369,0.01,0.01,0.94,1,0.5,100,100
2370,0.0,0.0,1.0,0,0.5,1000,1
2371,0.0,0.0,1.0,0,0.5,1000,1
2372,0.0,0.0,1.0,0,0.5,1000,1
2373,0.0,0.0,1.0,0,0.5,1000,1
2374,0.0,0.0,0.0,0,0.5,1000,1
2375,0.0,0.0,1.0,0,0.5,1000,1
2376,0.0,0.0,1.0,0,0.5,1000,1
2377,0.0,0.0,0.0,0,0.5,1000,1
2378,0.0,0.0,1.0,0,0.5,1000,1
2379,0.0,0.0,1.0,0,0.5,1000,1
2380,0.0,0.0,1.0,0,0.5,1000,10
2381,0.0,0.0,1.0,0,0.5,1000,10
2382,0.0,0.0,0.9,0,0.5,1000,10
2383,0.0,0.0,0.9,0,0.5,1000,10
2384,0.0,0.0,0.9,0,0.5,1000,10
2385,0.0,0.0,1.0,0,0.5,1000,10
2386,0.0,0.0,1.0,0,0.5,1000,10
2387,0.0,0.0,1.0,0,0.5,1000,10
2388,0.1,0.1,1.0,1,0.5,1000,10
2389,0.0,0.0,0.9,0,0.5,1000,10
2390,0.01,0.01,0.97,1,0.5,1000,100
2391,0.0,0.0,0.94,0,0.5,1000,100
2392,0.02,0.03,0.92,1,0.5,1000,100
2393,0.01,0.01,0.96,1,0.5,1000,100
2394,0.02,0.02,0.95,1,0.5,1000,100
2395,0.01,0.01,0.92,1,0.5,1000,100
2396,0.01,0.01,0.91,1,0.5,1000,100
2397,0.0,0.01,0.9,0,0.5,1000,100
2398,0.01,0.01,0.95,1,0.5,1000,100
2399,0.03,0.03,0.93,1,0.5,1000,100
2400,0.0,0.0,1.0,0,0.5,0,1
2401,0.0,0.0,1.0,0,0.5,0,1
2402,0.0,0.0,1.0,0,0.5,0,1
2403,0.0,0.0,1.0,0,0.5,0,1
2404,0.0,0.0,1.0,0,0.5,0,1
2405,0.0,0.0,1.0,0,0.5,0,1
2406,0.0,0.0,1.0,0,0.5,0,1
2407,0.0,0.0,1.0,0,0.5,0,1
2408,0.0,0.0,1.0,0,0.5,0,1
2409,0.0,0.0,1.0,0,0.5,0,1
2410,0.0,0.0,1.0,0,0.5,0,10
2411,0.0,0.0,1.0,0,0.5,0,10
2412,0.0,0.0,1.0,0,0.5,0,10
2413,0.0,0.0,1.0,0,0.5,0,10
2414,0.0,0.0,1.0,0,0.5,0,10
2415,0.1,0.1,1.0,1,0.5,0,10
2416,0.1,0.1,1.0,1,0.5,0,10
2417,0.0,0.0,1.0,0,0.5,0,10
2418,0.0,0.0,1.0,0,0.5,0,10
2419,0.0,0.0,1.0,0,0.5,0,10
2420,0.03,0.03,1.0,1,0.5,0,100
2421,0.02,0.02,1.0,1,0.5,0,100
2422,0.0,0.0,1.0,0,0.5,0,100
2423,0.03,0.03,1.0,1,0.5,0,100
2424,0.0,0.0,1.0,0,0.5,0,100
2425,0.04,0.04,1.0,1,0.5,0,100
2426,0.01,0.01,1.0,1,0.5,0,100
2427,0.0,0.0,1.0,0,0.5,0,100
2428,0.02,0.02,1.0,1,0.5,0,100
2429,0.0,0.0,1.0,0,0.5,0,100
2430,0.0,0.0,1.0,0,0.5,1,1
2431,0.0,0.0,1.0,0,0.5,1,1
2432,0.0,0.0,1.0,0,0.5,1,1
2433,0.0,0.0,1.0,0,0.5,1,1
2434,0.0,0.0,1.0,0,0.5,1,1
2435,0.0,0.0,1.0,0,0.5,1,1
2436,0.0,0.0,1.0,0,0.5,1,1
2437,0.0,0.0,1.0,0,0.5,1,1
2438,0.0,0.0,1.0,0,0.5,1,1
2439,0.0,0.0,1.0,0,0.5,1,1
2440,0.0,0.0,1.0,0,0.5,1,10
2441,0.0,0.0,1.0,0,0.5,1,10
2442,0.0,0.0,1.0,0,0.5,1,10
2443,0.0,0.0,1.0,0,0.5,1,10
2444,0.0,0.0,1.0,0,0.5,1,10
2445,0.0,0.0,1.0,0,0.5,1,10
2446,0.1,0.1,1.0,1,0.5,1,10
2447,0.0,0.0,1.0,0,0.5,1,10
2448,0.0,0.0,1.0,0,0.5,1,10
2449,0.0,0.0,1.0,0,0.5,1,10
2450,0.01,0.01,0.99,1,0.5,1,100
2451,0.01,0.01,0.99,1,0.5,1,100
2452,0.02,0.02,0.99,1,0.5,1,100
2453,0.03,0.03,1.0,1,0.5,1,100
2454,0.03,0.03,1.0,1,0.5,1,100
2455,0.01,0.01,0.99,1,0.5,1,100
2456,0.0,0.0,1.0,0,0.5,1,100
2457,0.0,0.0,1.0,0,0.5,1,100
2458,0.01,0.01,1.0,1,0.5,1,100
2459,0.0,0.0,0.99,0,0.5,1,100
2460,0.0,0.0,1.0,0,0.5,10,1
2461,0.0,0.0,1.0,0,0.5,10,1
2462,0.0,0.0,1.0,0,0.5,10,1
2463,0.0,0.0,1.0,0,0.5,10,1
2464,0.0,0.0,1.0,0,0.5,10,1
2465,0.0,0.0,1.0,0,0.5,10,1
2466,0.0,0.0,1.0,0,0.5,10,1
2467,0.0,0.0,1.0,0,0.5,10,1
2468,0.0,0.0,1.0,0,0.5,10,1
2469,0.0,0.0,1.0,0,0.5,10,1
2470,0.1,0.1,1.0,1,0.5,10,10
2471,0.0,0.0,1.0,0,0.5,10,10
2472,0.1,0.1,1.0,1,0.5,10,10
2473,0.0,0.0,1.0,0,0.5,10,10
2474,0.0,0.0,0.9,0,0.5,10,10
2475,0.1,0.1,1.0,1,0.5,10,10
2476,0.1,0.1,1.0,1,0.5,10,10
2477,0.0,0.0,1.0,0,0.5,10,10
2478,0.1,0.1,1.0,1,0.5,10,10
2479,0.1,0.1,1.0,1,0.5,10,10
2480,0.01,0.01,0.96,1,0.5,10,100
2481,0.05,0.05,0.99,1,0.5,10,100
2482,0.0,0.0,0.96,0,0.5,10,100
2483,0.01,0.01,0.99,1,0.5,10,100
2484,0.03,0.03,0.98,1,0.5,10,100
2485,0.03,0.04,0.98,1,0.5,10,100
2486,0.01,0.02,0.96,1,0.5,10,100
2487,0.0,0.0,1.0,0,0.5,10,100
2488,0.03,0.03,0.96,1,0.5,10,100
2489,0.02,0.02,0.96,1,0.5,10,100
2490,0.0,0.0,1.0,0,0.5,100,1
2491,0.0,0.0,0.0,0,0.5,100,1
2492,0.0,0.0,1.0,0,0.5,100,1
2493,0.0,0.0,1.0,0,0.5,100,1
2494,0.0,0.0,0.0,0,0.5,100,1
2495,0.0,0.0,1.0,0,0.5,100,1
2496,0.0,0.0,1.0,0,0.5,100,1
2497,0.0,0.0,1.0,0,0.5,100,1
2498,0.0,0.0,1.0,0,0.5,100,1
2499,0.0,0.0,1.0,0,0.5,100,1
2500,0.0,0.0,1.0,0,0.5,100,10
2501,0.0,0.0,1.0,0,0.5,100,10
2502,0.0,0.0,1.0,0,0.5,100,10
2503,0.2,0.2,1.0,1,0.5,100,10
2504,0.0,0.1,0.8,0,0.5,100,10
2505,0.0,0.0,0.8,0,0.5,100,10
2506,0.0,0.0,1.0,0,0.5,100,10
2507,0.1,0.1,0.9,1,0.5,100,10
2508,0.0,0.0,1.0,0,0.5,100,10
2509,0.0,0.0,0.9,0,0.5,100,10
2510,0.01,0.01,0.95,1,0.5,100,100
2511,0.01,0.01,0.91,1,0.5,100,100
2512,0.03,0.03,0.94,1,0.5,100,100
2513,0.03,0.03,0.91,1,0.5,100,100
2514,0.02,0.02,0.96,1,0.5,100,100
2515,0.03,0.03,0.9,1,0.5,100,100
2516,0.03,0.03,0.96,1,0.5,100,100
2517,0.0,0.0,0.93,0,0.5,100,100
2518,0.04,0.04,0.94,1,0.5,100,100
2519,0.03,0.03,0.95,1,0.5,100,100
2520,0.0,0.0,1.0,0,0.5,1000,1
2521,0.0,0.0,1.0,0,0.5,1000,1
2522,0.0,0.0,1.0,0,0.5,1000,1
2523,0.0,0.0,1.0,0,0.5,1000,1
2524,0.0,0.0,1.0,0,0.5,1000,1
2525,0.0,0.0,1.0,0,0.5,1000,1
2526,0.0,0.0,1.0,0,0.5,1000,1
2527,0.0,0.0,1.0,0,0.5,1000,1
2528,0.0,0.0,1.0,0,0.5,1000,1
2529,0.0,0.0,0.0,0,0.5,1000,1
2530,0.0,0.0,1.0,0,0.5,1000,10
2531,0.0,0.0,1.0,0,0.5,1000,10
2532,0.0,0.0,0.9,0,0.5,1000,10
2533,0.0,0.0,1.0,0,0.5,1000,10
2534,0.0,0.0,1.0,0,0.5,1000,10
2535,0.0,0.0,0.9,0,0.5,1000,10
2536,0.0,0.0,1.0,0,0.5,1000,10
2537,0.1,0.1,0.9,1,0.5,1000,10
2538,0.1,0.1,0.9,1,0.5,1000,10
2539,0.0,0.1,0.9,0,0.5,1000,10
2540,0.03,0.03,0.93,1,0.5,1000,100
2541,0.01,0.01,0.91,1,0.5,1000,100
2542,0.03,0.03,0.98,1,0.5,1000,100
2543,0.02,0.02,0.91,1,0.5,1000,100
2544,0.03,0.03,0.93,1,0.5,1000,100
2545,0.02,0.03,0.92,1,0.5,1000,100
2546,0.02,0.02,0.95,1,0.5,1000,100
2547,0.03,0.04,0.95,1,0.5,1000,100
2548,0.02,0.02,0.92,1,0.5,1000,100
2549,0.04,0.05,0.94,1,0.5,1000,100
2550,0.0,0.0,1.0,0,0.5,0,1
2551,0.0,0.0,1.0,0,0.5,0,1
2552,0.0,0.0,1.0,0,0.5,0,1
2553,0.0,0.0,1.0,0,0.5,0,1
2554,0.0,0.0,1.0,0,0.5,0,1
2555,0.0,0.0,1.0,0,0.5,0,1
2556,0.0,0.0,1.0,0,0.5,0,1
2557,0.0,0.0,1.0,0,0.5,0,1
2558,0.0,0.0,1.0,0,0.5,0,1
2559,0.0,0.0,1.0,0,0.5,0,1
2560,0.0,0.0,1.0,0,0.5,0,10
2561,0.1,0.1,1.0,1,0.5,0,10
2562,0.0,0.0,1.0,0,0.5,0,10
2563,0.0,0.0,1.0,0,0.5,0,10
2564,0.1,0.1,1.0,1,0.5,0,10
2565,0.0,0.0,1.0,0,0.5,0,10
2566,0.1,0.1,1.0,1,0.5,0,10
2567,0.0,0.0,1.0,0,0.5,0,10
2568,0.0,0.0,1.0,0,0.5,0,10
2569,0.0,0.0,1.0,0,0.5,0,10
2570,0.02,0.02,1.0,1,0.5,0,100
2571,0.03,0.03,1.0,1,0.5,0,100
