smiles,value
CCN1CCN(C)C[C@H](NC(=O)c2cc(Cl)c(NC)nc2OC)C1,6.69465
CCN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccccc3Cl)c3ccccc32)CC1,6.15
CCN1CCN(C2Cn3cccc3Sc3ccc(Br)cc32)CC1,8.4
CCN1CCN(C2Cn3cccc3Sc3ccc(Cl)cc32)CC1,8.51
CCN1CCN(C2Cn3cccc3Sc3ccc(F)cc32)CC1,8.02
CCN1CCN(CC)CC(NC(=O)c2cc(Br)c(NC)nc2OC)C1,7.68
CCN1CCN(CC)CC(NC(=O)c2cc(Cl)c(NC)nc2OC)C1,7.56
CCN1CCN(CCN2CCN(C3CC(c4ccc(F)cc4)c4cc(Cl)ccc43)CC2)C1=O,6.59
CCN1CCN(CCN2CCN(C3CC(c4ccc(F)cc4)c4ccc(F)cc43)CC2)C1=O,7.6
CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,9.85387
CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCC[C@@H](O)CC3)CC1,8.21
CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCC[C@H](O)CC3)CC1,7.67366
CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CC[C@@H](O)CCC3)CC1,7.92445
CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CC[C@H](O)CCC3)CC1,8.4437
CCN1CCN2c3c(cccc31)[C@@H]1CN(CCCC(=O)c3ccc(F)cc3)CC[C@@H]12,7.18046
CCN1CCN2c3cccc4[nH]cc(c34)CC2C1,6.85387
CCN1CCO[C@@H]2Cc3c(O)cccc3C[C@H]21,9.1
CCN1CC[C@H]2c3c(Br)cccc3CC[C@H]21,7.47
CCN1CCc2c(sc3ccccc23)C(c2cccc(Br)c2)C1,5.46
CCN1CCc2c(sc3ccccc23)C(c2cccc([N+](=O)[O-])c2)C1,5.51
CCN1CCc2c(sc3ccccc23)C(c2ccccc2)C1,5.3
CCN1CCc2cc(-c3ccc(O)cc3)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3,8.82391
CCN1CCc2cc(-c3ccccc3)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3,7.85387
CCN1CCc2cc(C)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3,6.94
CCN1CCc2cc(O)cc3c2C1Cc1ccccc1O3,5.19
CCN1CCc2cc(OC)cc3c2C1Cc1ccccc1C3,5.01
CCN1CCc2cc(OC)cc3c2[C@H]1Cc1cccc(O)c1-3,7.55284
CCN1CCc2cc(OCCCF)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3,8.21467
CCN1CCc2cc(OCCCF)cc3c2[C@H]1Cc1cccc(O)c1-3,8.49485
CCN1CCc2cc(OCCF)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3,8.60206
CCN1CCc2cc(OCCF)cc3c2[C@H]1Cc1cccc(O)c1-3,9.08092
CCN1CCc2cc3nc(N)sc3cc2CC1,5.60206
CCN1CCc2cccc(OC)c2CC1,5.66
CCN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,9.66
CCN1CCc2ccccc2Cc2[nH]c3ccccc3c2CC1,7.08302
CCN1CCc2ccccc2Cc2ccc(O)cc2CC1,7.11003
CCN1CN(c2ccccc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,10.2441
CCN1CNC(=O)C12CCN(CCCC(=O)c1ccc(F)cc1)CC2,6.77
CCN1C[C@H]2C[C@@]2(c2ccc(NS(=O)(=O)c3ccc(C(C)C)cc3)cc2)C1,7.0
CCNC(=O)N(CCCN(C)C)C(=O)[C@@H]1C[C@@H]2c3cc(C(C)(C)C)cc4[nH]cc(c34)C[C@H]2N(C)C1,5.97
CCNC(=O)N(CCCN(C)C)C(=O)[C@@H]1C[C@@H]2c3ccc(C(C)(C)C)c4[nH]cc(c34)C[C@H]2N(C)C1,6.24
CCNC(=O)N(CCCN(C)C)C(=O)[C@@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,7.3
CCNC(=O)N(CCCN(C)C)C(=O)[C@@H]1C[C@@H]2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,8.85
CCNC(=O)NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,7.77211
CCNC(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,7.77
CCNC(=O)Nc1cc(F)ccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCCS3,7.59
CCNC(=O)Nc1ccc2c(c1)CC[C@H]1[C@H]2c2cc(O)c(Cl)cc2CCN1C,5.22
CCNC(=O)Nc1cccc(CCN2CCN(c3cccc4nc(C)ccc34)CC2)c1,6.5
CCNC(=O)Nc1cccc2c1CC[C@H]1[C@H]2c2cc(O)c(Cl)cc2CCN1C,6.05
CCNC1CCc2c(cccc2OC)C1,6.74
CCN[C@@H]1Cc2cc3nc(N)sc3cc2C1,6.82391
CCNc1cc(OC)c(C(=O)NC2CCCCN(CC)C2)cc1Cl,7.6
CCNc1cc(OC)c(C(=O)NC2CN(C)CCN(CC)C2)cc1Cl,6.74
CCNc1nc(OC)c(C(=O)NC2CN(C)CCN(CC)C2)cc1Br,7.32
CCNc1nc(OC)c(C(=O)NC2CN(C)CCN(CC)C2)cc1Cl,7.12
CCO/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccccc1,6.89279
CCO/N=C(\CCN1CCN(c2nccs2)CC1)c1ccccc1,6.59007
CCO/N=C/c1cccc2c1CC[C@H]1[C@H]2c2cc(O)c(Cl)cc2CCN1C,6.66
CCOC(=O)C1(c2ccc(Cl)cc2)CCN(Cc2c[nH]c3ccccc23)CC1,7.23062
CCOC(=O)C1CCCN(CCCCCCOc2ccc3oc(-c4ccccc4)cc(=O)c3c2)C1,6.15
CCOC(=O)C1CCN(CC2COc3ccc4[nH]c(C(=O)OC)cc4c3O2)CC1,6.59346
CCOC(=O)C1CCN(CCCCCCOc2ccc3oc(-c4ccccc4)cc(=O)c3c2)CC1,5.55
CCOC(=O)N1CCC(NCCNC(=O)c2ccccc2C)CC1,5.35
CCOC(=O)NC1CCC(CCN2CCN(Cc3cccc(C(F)(F)F)c3)CC2)CC1,7.60206
CCOC(=O)NC1CCC(CCN2CCc3ccccc3C2)CC1,5.57
CCOC(=O)N[C@H]1CC[C@H](CCN2CCN(Cc3cccc(C(F)(F)F)c3)CC2)CC1,7.6
CCOC(=O)N[C@H]1CC[C@H](CCN2CCc3ccccc3C2)CC1,5.57
CCOC(=O)Nc1cc(F)ccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCCS3,7.82
CCOC(=O)Nc1ccc2c(c1)CC[C@H]1[C@H]2c2cc(O)c(Cl)cc2CCN1C,5.41
CCOC(=O)Nc1ccccc1C(=O)NCCCCN1CCN(c2nsc3ccccc23)CC1,8.27
CCOC(=O)c1[nH]c2ccccc2c1CCN(C)C,7.23
CCOC(=O)c1cc2cc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccn2n1,8.17393
CCOC(=O)c1oc2c(c1C)C(=O)CC(CN1CCC(C(=O)c3ccc(F)cc3)CC1)C2,5.0
CCOC(=O)c1oc2c(c1C)C(=O)CC(CN1CCC(c3noc4cc(F)ccc34)CC1)C2,6.67
CCOC(=O)n1c2ccccc2c(=O)n1CCCCN1CCN(c2nsc3ccccc23)CC1,7.64
CCOCCOCCOc1cccc(N2CCN(CCCCc3c[nH]c4ccc(C#N)cc34)CC2)c1C#N,7.55
CCOCCOCCOc1cccc(N2CCN(CCCCc3c[nH]c4ccc(C(N)=O)cc34)CC2)c1C#N,7.55284
CCOCCOCc1ccc(C(=O)NCCCCN2CCN(c3ccccc3OC)CC2)cc1,7.08092
CCOCCOCc1ccc(C(=O)NCCCN2CCN(c3ccccc3OC)CC2)cc1,6.49485
CCOCCOCc1ccc(N2CCN(CCCCNC(=O)c3ccccc3)CC2)c(OC)c1,5.01323
CCOCCOCc1ccn2ncc(C(=O)NCCCCN3CCN(c4ccccc4OC)CC3)c2c1,7.92082
CCOCCOCc1ccn2ncc(C(=O)NCCCN3CCN(c4ccccc4OC)CC3)c2c1,7.49485
CCOCCOc1cccc(C(=O)NCCCCN2CCN(c3ccccc3OC)CC2)c1,7.36
CCOCCOc1cccc(C(=O)NCCCN2CCN(c3ccccc3OC)CC2)c1,6.85387
CCOCCOc1ccn2ncc(C(=O)NCCCCN3CCN(c4ccccc4OC)CC3)c2c1,8.52288
CCOCCOc1ccn2ncc(C(=O)NCCCN3CCN(c4ccccc4OC)CC3)c2c1,8.19382
CCOCCn1cc(CCCOc2ccc(CN3CCN(c4ccccc4OC)CC3)cc2OC)nn1,7.8
CCOCCn1cc(COc2ccc(CN3CCN(c4ccccc4OC)CC3)cc2OC)nn1,7.17
CCO[C@@]1(CC)c2cccc3c2-c2c1ccc1c2[C@@H](C3)N(C)CC1,7.61083
CCO[C@]1(CC)c2cccc3c2-c2c1ccc1c2[C@@H](C3)N(C)CC1,7.15
CCOc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,6.9
CCOc1cc(N)c(Cl)cc1C(=O)NC[C@@H]1CCN2CCC[C@@H]12,5.28
CCOc1cc2c3c(c1)-c1c(ccc(O)c1O)C[C@H]3N(C)CC2,7.36
CCOc1ccc(CCCCNCCOc2cc(F)cc3c2OCCC3=O)cc1,7.26
CCOc1ccc(CCNC(=O)N2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,5.54
CCOc1ccc(CCNCCCSCCNC[C@H](O)c2ccc(O)c3nc(O)sc23)cc1,5.4
CCOc1ccc(CN2CCN(Cc3cc4ccccc4o3)CC2)cc1,5.31
CCOc1ccc(Cl)cc1CN1CCN(CC(=O)N2c3ccccc3C[C@H]2C)CC1,6.87
CCOc1ccc(N2CCN(CCCCOc3ccc4c(c3)NC(=O)CC4)CC2)cc1,7.30103
CCOc1ccc2[nH]cc(CCCCN3CCN(c4ccc(OC)cc4)CC3)c2c1,6.52288
CCOc1cccc(CN2CCN(Cc3cc4ccccc4o3)CC2)c1,5.34
CCOc1cccc(N2CCN(CCCCOc3ccc4c(c3)NC(=O)CC4)CC2)c1,8.0
CCOc1cccc(OCC)c1N1CCN(CCC2CCN(CC3COc4ccccc4O3)CC2)C1=O,6.87
CCOc1cccc2c1-c1cc(O)cc3c1[C@@H](C2)N(C)CC3,6.19314
CCOc1ccccc1C(=O)NC1CCN(CCOc2cccc(F)c2)CC1,7.12
CCOc1ccccc1CN1CCN(Cc2cc3ccccc3o2)CC1,5.22
CCOc1ccccc1CNCc1cccc(CCNC[C@H](O)c2ccc(O)c3nc(O)sc23)c1,5.9
CCOc1ccccc1N1CCN(CCCC(=O)N=CC2Nc3cc(F)ccc3C(=O)N2c2ccc(OC)cc2)CC1,5.82
CCOc1ccccc1N1CCN(CCCC(=O)N=CC2Nc3ccc(F)cc3C(=O)N2c2ccc(OC)cc2)CC1,6.85
CCOc1ccccc1N1CCN(CCCC(=O)N=CC2Nc3ccc(F)cc3C(=O)N2c2ccccc2)CC1,6.0
CCOc1ccccc1N1CCN(CCCCOc2ccc3c(c2)NC(=O)CC3)CC1,9.1
CCOc1ccccc1N1CCN(CCCCc2cc(-c3ccc(OC)c(OC)c3)no2)CC1,6.92
CCOc1ccccc1N1CCN(CCCCc2cc(-c3cccc([N+](=O)[O-])c3)no2)CC1,7.02
CCOc1ccccc1N1CCN(CCCCc2cc(-c3ccccc3)no2)CC1,6.47
CCOc1ccccc1N1CCN(CCCCc2cc(-c3cccs3)no2)CC1,6.71
CCOc1ccccc1N1CCN(CCC[C@@H]2CC(c3ccc(OC)c(OC)c3)=NO2)CC1,7.34
CCOc1ccccc1N1CCN(CCC[C@H]2CC(c3ccc(OC)c(OC)c3)=NO2)CC1,7.15
CCOc1ccccc1N1CCN(Cc2c[nH]c3ccccc23)CC1,6.33
CCOc1ccccc1N1CCN(Cc2ccc(CN3CCCC3=O)n2C)CC1,8.03
CCOc1ccccc1N1CCN(Cc2cccc(C(=O)N3CCCCCC3)c2)CC1,7.24
CCOc1ccccc1N1CCN(Cc2cccc3ccccc23)CC1,6.58
CCOc1ccccc1N1CCN(Cc2ccccc2)CC1,6.66354
CCOc1ccccc1N1CCN(Cc2cccnc2)CC1,6.59346
CCOc1ccccc1N1CCN(Cc2cccs2)CC1,6.79048
CCOc1ccccc1N1CCN(Cc2cn(-c3ccc(F)cc3)c(-c3ccc(F)cc3)n2)CC1,6.57
CCOc1ccccc1N1CCN(Cc2cn(-c3ccccc3)c(-c3ccccc3)n2)CC1,7.46
CCOc1ccccc1N1CCN(Cc2csc3ccccc23)CC1,6.66
CCOc1ccccc1N1CCNCC1,6.84
CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,7.89
CCOc1ccn(CCCCN2CCN(c3cc(C(F)(F)F)nc(C(C)(C)C)n3)CC2)c(=O)n1,6.54
CCOc1csc(C(=O)NN2c3ccc(Cl)cc3N=C(N3CCN(C)CC3)c3ccccc32)c1,6.74473
CCOc1nc(NC)c(Br)cc1C(=O)NC1CN(C)CCN(CC)C1,7.06
CCOc1nc(NC)c(Cl)cc1C(=O)NC1CN(C)CCN(CC)C1,7.37
CCS(=O)(=O)Nc1ccc2c(c1)CC[C@H]1[C@H]2c2cc(O)c(Cl)cc2CCN1C,5.48
CCS(=O)(=O)c1ccc(OC)c(-c2ccc(CN3CCC(O)(c4ccc(Cl)cc4)CC3)[nH]2)c1,6.82391
CCS(=O)(=O)c1ccc(OC)c(-c2ccc(CN3CCN(c4ccccc4OC)CC3)[nH]2)c1,8.15
CCSC1CN(C)CCc2cc(Cl)c(O)cc21,5.57
CC[11CH2]N1CCO[C@@H]2c3cc(O)ccc3CC[C@H]21,8.07058
CC[C@@H](CO)NC(=O)C1=CC2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,6.56
CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,6.57
CC[C@@H]1Cc2c(ccc(O)c2O)[C@H](CN)O1,5.45
CC[C@@H]1Cc2ccccc2N1C(=O)CN1CCN(Cc2ccc(C)cc2)CC1,7.02
CC[C@@H]1Cc2ccccc2N1C(=O)CN1CCN(Cc2ccc(Cl)cc2)CC1,6.66
CC[C@H]1Cc2c(ccc(O)c2O)[C@H](CN)O1,5.29
CC[S+]1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,8.29
CC[n+]1cccc2c1CCC1C(O)CCCC21,6.0
CC[n+]1cccc2c1CCC1CCC(O)CC21,6.02
CCc1c(-c2ccc(Cl)cc2)n[nH]c1C1CCN(Cc2ccccc2)CC1,7.46
CCc1c(-c2ccccc2)nc(O)n1C1CCN(Cc2ccccc2)CC1,7.59
CCc1c(Br)cc(O)c(OC)c1C(=O)NC[C@@H]1CCCN1CC,7.77
CCc1c(Cl)cc(O)c(OC)c1C(=O)NC[C@@H]1CCCN1CC,7.92
CCc1cc(Cl)c(O)c(C(=O)NCCCCN2CCN(c3nsc4ccccc34)CC2)c1OC,7.96
CCc1cc(Cl)c(OC)c(C(=O)NC2CCN(Cc3ccccc3)CC2)c1O,8.03
CCc1cc(Cl)c(OC)c(C(=O)NCCCCN2CCN(c3nsc4ccccc34)CC2)c1O,7.1
CCc1cc(Cl)c(OC)c(C(=O)NCCCCN2CCN(c3nsc4ccccc34)CC2)c1OC,7.24
CCc1cc(Cl)c(OC)c(C(=O)NC[C@H]2CCCN2Cc2ccc(F)cc2)c1O,7.54
CCc1cc(O)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1,8.54
CCc1cc(O)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1Br,8.64
CCc1cc(O)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1CC,8.75
CCc1cc(O)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1Cl,9.04
CCc1cc(O)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1F,8.82
CCc1cc(O)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1OC,8.89
CCc1cc(OC)c(O)c(C(=O)NC[C@@H]2CCCN2CC)c1OC,7.72
CCc1cc(OC)c(OC)c(C(=O)NCC2CCCN2CC)c1OC,6.09
CCc1cc(OC)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1O,10.4815
CCc1cc2c(s1)CN[C@@H]1CCc3cc(O)c(O)cc3[C@@H]21,6.46
CCc1cc2c(s1)CN[C@H]1CCc3cc(O)c(O)cc3[C@H]21,6.19
CCc1cc2c(s1)[C@H]1c3cc(O)c(O)cc3CC[C@@H]1NC2,6.84
CCc1ccc(CCNCCCSCCNC[C@H](O)c2ccc(O)c3nc(O)sc23)cc1,5.6
CCc1ccc(CN2CCN(CC(=O)N3c4ccccc4CC3C)CC2)cc1,6.12
CCc1ccc(CN2CCN(CC(=O)N3c4ccccc4C[C@H]3C)CC2)cc1,6.12
CCc1ccc(N2CCC[C@@H](c3cccc(O)c3)C2)cc1,5.87
CCc1ccc(N2CCC[C@H](c3cccc(O)c3)C2)cc1,7.05
CCc1ccc(O)c(C(=O)NC[C@@H]2CCCN2CC)c1OC,6.91
CCc1ccc(O)c(OC)c1C(=O)NC[C@@H]1CCCN1CC,6.91
CCc1ccc(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1,7.4
CCc1ccc(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1Br,7.96
CCc1ccc(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1Cl,8.38
CCc1ccc(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1O,8.33
CCc1ccc(OCCCN2CCC(c3noc4cc(F)ccc34)CC2)c(OC)c1,6.67
CCc1ccc2c(c1)[C@@H]1c3cc(O)c(O)cc3CC[C@H]1NC2,6.38
CCc1ccc2c(c1O)-c1cccc3c1[C@@H](C2)N(C)CC3,5.69
CCc1ccc2c(c1OC)-c1cccc3c1[C@@H](C2)N(C)CC3,6.39
CCc1ccccc1N1CCN(CCCCCC(=O)NC2CCCc3ccccc32)CC1,6.76
CCc1ccccc1N1CCN(Cc2ccc(CN3CCCC3=O)n2C)CC1,7.65
CCc1ccccc1N1CCN(Cc2ccc(CN3CCCCC3=O)n2C)CC1,8.17
CCc1ccccc1N1CCNCC1,6.35
CCc1cn(CCCCN2CCN(c3cc(C(F)(F)F)nc(C(C)(C)C)n3)CC2)c(=O)[nH]c1=O,6.83
CCc1nc2cc3c(c(Br)c2o1)CCN(CCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,6.0
CCc1nc2cc3c(c(C)c2o1)CCN(CCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,6.0
CCc1nc2cc3c(c(C)c2o1)CCN(CCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,6.0
CCc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2ccc(C(F)(F)F)cc2)n1C)CC3,6.2
CCc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2ccc(F)c(F)c2)n1C)CC3,6.3
CCc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,6.3
CCc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2cccnc2)n1C)CC3,6.2
CCc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3,6.3
CCc1nc2cc3c(cc2s1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3,6.5
CCc1nn(C)c2cc3c(cc12)CCN(CCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,6.4
CCc1noc2cc3c(cc12)CCN(CCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,6.1
CCn1c(O)cc2cc(CCN3CCN(c4cccc5ccccc45)CC3)ccc21,7.09044
CCn1c(O)cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21,8.52288
CCn1cc(-c2ccc3c(c2)c(C2CCN(CCN4CCNC4=O)CC2)cn3-c2ccc(F)cc2)nn1,7.37
CCn1cc2c(n1)Nc1cc(Cl)c(Cl)cc1N=C2N1CCN(C)CC1,5.42
CCn1cc2c(n1)Nc1ccc(Cl)cc1N=C2N1CCN(C)CC1,6.47
CCn1cc2c(n1)Nc1ccc(F)cc1N=C2N1CCN(C)CC1,5.48149
CCn1ncc(-c2ccc3c(c2)c(C2CCN(CCN4CCNC4=O)CC2)cn3-c2ccc(F)cc2)n1,7.07
CCn1ncc2c1-c1c(C)sc(C)c1CCC2,6.4
CCn1ncc2c1-c1c(Cl)sc(Cl)c1CCC2,6.31
CN(C(=O)/C=C/c1ccccc1)C1CCN(Cc2ccccc2)CC1,5.15
CN(C(=O)C#Cc1ccccc1)C1CCN(Cc2ccccc2)CC1,5.31
CN(C(=O)Cc1cc(Cl)c(Cl)cc1N)[C@@H]1CCCC[C@@H]1N1CCCC1,5.81
CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CCCC[C@H]1N1CCCC1,5.43
CN(C(=O)Cc1ccc2ccccc2c1)[C@@H]1CCCC[C@@H]1N1CCCC1,5.13
CN(C(=O)NCCC1CCN(CC2COc3ccccc3O2)CC1)c1ccccc1,7.94
CN(C(=O)c1cccs1)[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,7.78
CN(C)C(=O)CN1CCc2cc3nc(N)sc3cc2CC1,5.30103
CN(C)C(=O)NC1CCC(CCN2CCc3ccccc3C2)CC1,6.0
CN(C)C(=O)NCC1CCC(CN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,7.36998
CN(C)C(=O)NCCN1CCC(c2cn(-c3ccc(F)cc3)c3cc(Cl)ccc23)CC1,7.57
CN(C)C(=O)NC[C@H]1CC[C@H](CN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,7.37
CN(C)C(=O)N[C@H]1CC[C@@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,6.99
CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cc(Cl)cc(Cl)c3)CC2)CC1,7.69
CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cc(Cl)ccc3Cl)CC2)CC1,8.09
CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3ccc(Cl)c(Cl)c3)CC2)CC1,6.96
CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3ccc(Cl)cc3)CC2)CC1,6.41
CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3ccc(Cl)cc3Cl)CC2)CC1,6.97
CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3)CC2)CC1,7.27
CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3ccccc3)CC2)CC1,7.03
CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3ccccc3Cl)CC2)CC1,7.7
CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCc3ccccc3C2)CC1,6.0
CN(C)C(=O)c1ccc(CN2CCc3cc4nc(N)sc4cc3CC2)cc1,7.38
CN(C)C(=O)c1ccc(CSc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1,6.1
CN(C)C(=O)c1cccc(CN2CCc3cc4nc(N)sc4cc3CC2)c1,7.38
CN(C)C1C=CC2(CC1)c1ccccc1C=Cc1ccc(Cl)cc12,9.18
CN(C)C1C=CC2(CC1)c1ccccc1CCc1ccc(Cl)cc12,8.7
CN(C)C1CCc2cc(O)c(O)cc2C1,6.47
CN(C)C1CCc2ccc(O)cc2C1,8.27
CN(C)C1CCc2ccc3[nH]ccc3c2C1,7.62
CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,8.53
CN(C)CC1(C)CC(=O)C(c2ccccc2)=CO1,5.39
CN(C)CC1CC2c3cc(F)ccc3Cc3ccc(F)cc3N2O1,6.35
CN(C)CC1CC2c3ccccc3Cc3ccncc3N2O1,5.72
CN(C)CC1CC2c3cccnc3Cc3ccccc3N2O1,6.0
CN(C)CCC1(c2ccccc2)OC=C(c2ccccc2)C1=O,5.57
CN(C)CCC1(c2ccccc2)OC=CC1=O,5.0
CN(C)CCC=C1c2ccccc2CCc2ccccc21,6.71
CN(C)CCCCCCCCOc1ccc2oc(-c3ccccc3)cc(=O)c2c1,5.55
CN(C)CCCCCCN1CCc2cc(Cl)c(O)cc2C(c2ccccc2)C1,5.46
CN(C)CCCCCCOc1ccc2oc(-c3ccccc3)cc(=O)c2c1,5.25
CN(C)CCCCCOc1ccc2oc(-c3ccccc3)cc(=O)c2c1,5.09
CN(C)CCCCN1CCc2cc(Cl)c(O)cc2C(c2ccccc2)C1,5.46
CN(C)CCCCOc1ccc2oc(-c3ccccc3)cc(=O)c2c1,5.38
CN(C)CCCCc1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,5.32
CN(C)CCCN1CCC[C@@H](c2cccc(C#N)c2)C1,5.63
CN(C)CCCN1c2ccccc2Sc2ccccc21,6.77
CN(C)CCCNC(=O)c1ccc2c(c1)N(C)C(=O)c1ccccc1S2=O,6.25181
CN(C)CCCOc1ccc2oc(-c3ccccc3)cc(=O)c2c1,5.44
CN(C)CCCOc1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,7.62
CN(C)CCCc1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,7.38
CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,7.96
CN(C)CCOc1ccc2oc(-c3ccccc3)cc(=O)c2c1,5.35
CN(C)CCOc1ccccc1Cc1ccccc1,5.56225
CN(C)CCOc1cn(-c2ccc(F)cc2)c2cc(Cl)ccc12,7.2
CN(C)CCOc1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,8.54
CN(C)CCSc1cccc(-c2ccccc2)n1,6.35
CN(C)CCSc1cccc(Br)n1,6.06
CN(C)CCSc1cccc(C2CCCCC2)n1,5.89
CN(C)CCSc1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,6.85
CN(C)CCSc1nc(-c2ccncc2)cs1,6.89
CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,10.4
CN(C)CCc1c[nH]c2ccc(OS(=O)(=O)C(F)(F)F)cc12,6.27
CN(C)CCc1cc(O)c(O)c2c1ccc1ccccc12,7.41398
CN(C)CCc1cc2c(c3c1ccc1ccccc13)OCO2,7.19
CN(C)CCc1cccc2c1cc(C(=O)c1ccccc1)n2S(=O)(=O)c1ccccc1,6.12
CN(C)CCc1cccc2c1ccn2S(=O)(=O)c1ccccc1,5.8
CN(C)CCc1cn(-c2ccc(F)cc2)c2cc(Cl)ccc12,6.19
CN(C)CCc1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,7.42
CN(C)CCc1cn(S(=O)(=O)c2ccccc2)c2ccccc12,7.21
CN(C)CCn1cc(S(=O)(=O)c2cccc(Cl)c2)c2cccnc21,5.30103
CN(C)CCn1cc(S(=O)(=O)c2cccc(F)c2)c2cccnc21,5.30103
CN(C)CCn1cc(S(=O)(=O)c2cccc3ccccc23)c2cccnc21,5.30103
CN(C)C[C@@H]1CC2c3ccccc3Oc3ccc(Br)cc3[C@H]2O1,6.43297
CN(C)C[C@@H]1CC2c3ccccc3Oc3ccc(Cl)cc3[C@H]2O1,7.17
CN(C)C[C@@H]1CC2c3ccccc3Oc3ccc(F)cc3[C@H]2O1,6.72
CN(C)C[C@@H]1CC2c3ccccc3Sc3ccc(F)cc3[C@H]2O1,7.92082
